_id,planta,zona,modulo,habitacion,numero,bed_id,estado,nombre_alumno,apellido1,apellido2,numero_alumno,brigada,especialidad,genero
6849322221310b00bf15a519,2,E,15,1,6,2-E-15-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a51a,2,E,15,1,7,2-E-15-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a51b,2,E,15,1,8,2-E-15-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a51c,2,E,17,1,1,2-E-17-1-Cama1,OCUPADA,ANTONIO,PRIETO,CABRERA,131D,1D,EPM,H
6849322221310b00bf15a51d,2,E,17,1,2,2-E-17-1-Cama2,OCUPADA,RUBÉN,RAMOS,ALONSO,291D,1D,EPM,H
6849322221310b00bf15a51e,2,E,17,1,3,2-E-17-1-Cama3,OCUPADA,SAMUEL,ROJAS,CABALLERO,451D,1D,EPM,H
6849322221310b00bf15a51f,2,E,17,1,4,2-E-17-1-Cama4,OCUPADA,FÉLIX,VIDAL,MORENO,411D,1D,EPM,H
6849322221310b00bf15a520,2,E,17,1,5,2-E-17-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a521,2,E,17,1,6,2-E-17-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a522,2,E,17,1,7,2-E-17-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a523,2,E,17,1,8,2-E-17-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a524,3,C,2,1,1,3-C-2-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a525,3,C,2,1,2,3-C-2-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a526,3,C,2,1,3,3-C-2-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a527,3,C,2,1,4,3-C-2-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a528,3,C,2,1,5,3-C-2-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a529,3,C,2,1,6,3-C-2-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a52a,3,C,2,1,7,3-C-2-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a52b,3,C,2,1,8,3-C-2-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a52c,3,C,3,1,1,3-C-3-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a52d,3,C,3,1,2,3-C-3-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a52e,3,C,3,1,3,3-C-3-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a52f,3,C,3,1,4,3-C-3-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a530,3,C,3,1,5,3-C-3-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a531,3,C,3,1,6,3-C-3-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a532,3,C,3,1,7,3-C-3-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a533,3,C,3,1,8,3-C-3-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a534,3,C,4,1,1,3-C-4-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a535,3,C,4,1,2,3-C-4-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a536,3,C,4,1,3,3-C-4-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a537,3,C,4,1,4,3-C-4-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a538,3,C,4,1,5,3-C-4-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a539,3,C,4,1,6,3-C-4-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a53a,3,C,4,1,7,3-C-4-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a53b,3,C,4,1,8,3-C-4-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a53c,3,C,8,1,1,3-C-8-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a53d,3,C,8,1,2,3-C-8-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a53e,3,C,8,1,3,3-C-8-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a53f,3,C,8,1,4,3-C-8-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a540,3,C,8,1,5,3-C-8-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a541,3,C,8,1,6,3-C-8-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a542,3,C,8,1,7,3-C-8-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a543,3,C,8,1,8,3-C-8-1-Cama8,DESOCUPADA,,,,,,,
6849322221310b00bf15a544,3,C,9,1,1,3-C-9-1-Cama1,DESOCUPADA,,,,,,,
6849322221310b00bf15a545,3,C,9,1,2,3-C-9-1-Cama2,DESOCUPADA,,,,,,,
6849322221310b00bf15a546,3,C,9,1,3,3-C-9-1-Cama3,DESOCUPADA,,,,,,,
6849322221310b00bf15a547,3,C,9,1,4,3-C-9-1-Cama4,DESOCUPADA,,,,,,,
6849322221310b00bf15a548,3,C,9,1,5,3-C-9-1-Cama5,DESOCUPADA,,,,,,,
6849322221310b00bf15a549,3,C,9,1,6,3-C-9-1-Cama6,DESOCUPADA,,,,,,,
6849322221310b00bf15a54a,3,C,9,1,7,3-C-9-1-Cama7,DESOCUPADA,,,,,,,
6849322221310b00bf15a54b,3,C,9,1,8,3-C-9-1-Cama8,DESOCUPADA,,,,,,,
68494d682590e1c7e1857d72,1,A,2,1,0,1-A-2-1-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d73,1,A,2,2,0,1-A-2-2-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d74,1,A,2,3,0,1-A-2-3-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d75,1,A,3,1,0,1-A-3-1-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d76,1,A,3,2,0,1-A-3-2-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d77,1,A,3,3,0,1-A-3-3-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d78,1,A,4,1,0,1-A-4-1-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d79,1,A,4,2,0,1-A-4-2-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d7a,1,A,4,3,0,1-A-4-3-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d7b,1,A,5,1,0,1-A-5-1-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d7c,1,A,5,2,0,1-A-5-2-Cama0,DESOCUPADA,,,,,,,
68494d692590e1c7e1857d7d,1,A,5,3,0,1-A-5-3-Cama0,DESOCUPADA,,,,,,,
